"No.","Time","Source","Destination","Protocol","Length","Info"
"175","50.476668932","172.16.208.128","172.16.0.4","TCP","66","12345  >  55696 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164685900 TSecr=1427871558"
"176","50.476859737","172.16.208.128","172.16.0.4","TCP","66","12345  >  55696 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164685900 TSecr=1427871558"
"177","50.477344448","172.16.0.4","172.16.208.128","TCP","66","55696  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1427871559 TSecr=164685900"
"178","50.546471745","172.16.0.4","172.16.208.128","TCP","74","55698  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1427871628 TSecr=0 WS=128"
"179","50.546574647","172.16.208.128","172.16.0.4","TCP","74","12345  >  55698 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164685970 TSecr=1427871628 WS=128"
"180","50.546994757","172.16.0.4","172.16.208.128","TCP","66","55698  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1427871629 TSecr=164685970"
"181","50.547319464","172.16.0.4","172.16.208.128","TCP","67","55698  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1427871629 TSecr=164685970"
"182","50.547331664","172.16.0.4","172.16.208.128","TCP","66","55698  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1427871629 TSecr=164685970"
"183","50.547367365","172.16.208.128","172.16.0.4","TCP","66","12345  >  55698 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164685970 TSecr=1427871629"
"184","50.548903601","172.16.208.128","172.16.0.4","TCP","66","12345  >  55698 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164685972 TSecr=1427871629"
"185","50.549592216","172.16.0.4","172.16.208.128","TCP","66","55698  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1427871632 TSecr=164685972"
"186","50.551489360","172.16.0.4","172.16.208.128","TCP","74","55700  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1427871633 TSecr=0 WS=128"
"187","50.551574962","172.16.208.128","172.16.0.4","TCP","74","12345  >  55700 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164685975 TSecr=1427871633 WS=128"
"188","50.552356280","172.16.0.4","172.16.208.128","TCP","66","55700  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1427871634 TSecr=164685975"
"189","50.552806991","172.16.0.4","172.16.208.128","TCP","67","55700  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1427871634 TSecr=164685975"
"190","50.552824191","172.16.0.4","172.16.208.128","TCP","66","55700  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1427871635 TSecr=164685975"
"191","50.552920993","172.16.208.128","172.16.0.4","TCP","66","12345  >  55700 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164685976 TSecr=1427871634"
"192","50.553205800","172.16.208.128","172.16.0.4","TCP","66","12345  >  55700 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164685976 TSecr=1427871635"
"193","50.553852715","172.16.0.4","172.16.208.128","TCP","66","55700  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1427871636 TSecr=164685976"
"194","50.719561842","172.16.0.4","172.16.208.128","TCP","74","55702  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1427871801 TSecr=0 WS=128"
"195","50.719713245","172.16.208.128","172.16.0.4","TCP","74","12345  >  55702 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164686143 TSecr=1427871801 WS=128"
"196","50.720559565","172.16.0.4","172.16.208.128","TCP","66","55702  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1427871802 TSecr=164686143"
"197","50.721042476","172.16.0.4","172.16.208.128","TCP","67","55702  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1427871803 TSecr=164686143"
"198","50.721059276","172.16.0.4","172.16.208.128","TCP","66","55702  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1427871803 TSecr=164686143"
"199","50.721135778","172.16.208.128","172.16.0.4","TCP","66","12345  >  55702 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164686144 TSecr=1427871803"
"200","50.721420084","172.16.208.128","172.16.0.4","TCP","66","12345  >  55702 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164686144 TSecr=1427871803"
"201","50.722140801","172.16.0.4","172.16.208.128","TCP","66","55702  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1427871804 TSecr=164686144"
"202","50.774944821","172.16.0.4","172.16.208.128","TCP","74","55704  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1427871857 TSecr=0 WS=128"
"203","50.775020522","172.16.208.128","172.16.0.4","TCP","74","12345  >  55704 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164686198 TSecr=1427871857 WS=128"
"204","50.775699638","172.16.0.4","172.16.208.128","TCP","66","55704  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1427871858 TSecr=164686198"
"205","50.776208250","172.16.0.4","172.16.208.128","TCP","67","55704  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1427871858 TSecr=164686198"
"206","50.776220550","172.16.0.4","172.16.208.128","TCP","66","55704  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1427871858 TSecr=164686198"
"207","50.776258751","172.16.208.128","172.16.0.4","TCP","66","12345  >  55704 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164686199 TSecr=1427871858"
"208","50.777022669","172.16.208.128","172.16.0.4","TCP","66","12345  >  55704 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164686200 TSecr=1427871858"
"209","50.777879888","172.16.0.4","172.16.208.128","TCP","66","55704  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1427871860 TSecr=164686200"
"210","50.802125148","172.16.0.4","172.16.208.128","TCP","74","55706  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1427871884 TSecr=0 WS=128"
"211","50.802232651","172.16.208.128","172.16.0.4","TCP","74","12345  >  55706 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164686225 TSecr=1427871884 WS=128"
"212","50.802790164","172.16.0.4","172.16.208.128","TCP","66","55706  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1427871885 TSecr=164686225"
"213","50.802802564","172.16.0.4","172.16.208.128","TCP","67","55706  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1427871885 TSecr=164686225"
"214","50.802853865","172.16.0.4","172.16.208.128","TCP","66","55706  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1427871885 TSecr=164686225"
"215","50.802990668","172.16.208.128","172.16.0.4","TCP","66","12345  >  55706 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164686226 TSecr=1427871885"
"216","50.803208674","172.16.208.128","172.16.0.4","TCP","66","12345  >  55706 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164686226 TSecr=1427871885"
"217","50.803605183","172.16.0.4","172.16.208.128","TCP","66","55706  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1427871886 TSecr=164686226"
"218","60.065698322","172.16.0.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"219","60.094966194","172.16.0.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"220","60.065188310","192.168.174.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"221","60.095017295","192.168.174.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"222","64.379078412","172.16.0.4","172.16.208.128","TCP","74","52016  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1427885461 TSecr=0 WS=128"
"223","64.379146813","172.16.208.128","172.16.0.4","TCP","74","12345  >  52016 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164699802 TSecr=1427885461 WS=128"
"224","64.379861430","172.16.0.4","172.16.208.128","TCP","66","52016  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1427885462 TSecr=164699802"
"225","64.380291040","172.16.0.4","172.16.208.128","TCP","67","52016  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1427885462 TSecr=164699802"
"226","64.380295340","172.16.0.4","172.16.208.128","TCP","66","52016  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1427885462 TSecr=164699802"
"227","64.380315841","172.16.208.128","172.16.0.4","TCP","66","12345  >  52016 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164699803 TSecr=1427885462"
"228","64.380587246","172.16.208.128","172.16.0.4","TCP","66","12345  >  52016 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164699804 TSecr=1427885462"
"229","64.381112458","172.16.0.4","172.16.208.128","TCP","66","52016  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1427885463 TSecr=164699804"
"230","64.382587092","172.16.0.4","172.16.208.128","TCP","74","52018  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1427885464 TSecr=0 WS=128"
"231","64.382660694","172.16.208.128","172.16.0.4","TCP","74","12345  >  52018 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164699806 TSecr=1427885464 WS=128"
"232","64.383231007","172.16.0.4","172.16.208.128","TCP","66","52018  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1427885465 TSecr=164699806"
"233","64.383247507","172.16.0.4","172.16.208.128","TCP","67","52018  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1427885465 TSecr=164699806"
"234","64.383411311","172.16.208.128","172.16.0.4","TCP","66","12345  >  52018 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164699806 TSecr=1427885465"
"235","64.383719018","172.16.0.4","172.16.208.128","TCP","66","52018  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1427885465 TSecr=164699806"
"236","64.384054526","172.16.208.128","172.16.0.4","TCP","66","12345  >  52018 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164699807 TSecr=1427885465"
"237","64.384511536","172.16.0.4","172.16.208.128","TCP","66","52018  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1427885467 TSecr=164699807"
"238","64.466459112","172.16.0.4","172.16.208.128","TCP","74","52020  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1427885548 TSecr=0 WS=128"
"239","64.466533214","172.16.208.128","172.16.0.4","TCP","74","12345  >  52020 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164699890 TSecr=1427885548 WS=128"
"240","64.467260231","172.16.0.4","172.16.208.128","TCP","66","52020  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1427885549 TSecr=164699890"
"241","64.467272931","172.16.0.4","172.16.208.128","TCP","67","52020  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1427885549 TSecr=164699890"
"242","64.467407634","172.16.208.128","172.16.0.4","TCP","66","12345  >  52020 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164699890 TSecr=1427885549"
"243","64.467679241","172.16.0.4","172.16.208.128","TCP","66","52020  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1427885549 TSecr=164699890"
"244","64.468243053","172.16.208.128","172.16.0.4","TCP","66","12345  >  52020 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164699891 TSecr=1427885549"
"245","64.468851567","172.16.0.4","172.16.208.128","TCP","66","52020  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1427885551 TSecr=164699891"
"246","64.615340321","172.16.0.4","172.16.208.128","TCP","74","52022  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1427885697 TSecr=0 WS=128"
"247","64.615438323","172.16.208.128","172.16.0.4","TCP","74","12345  >  52022 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164700038 TSecr=1427885697 WS=128"
"248","64.615967335","172.16.0.4","172.16.208.128","TCP","66","52022  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1427885698 TSecr=164700038"
"249","64.615972935","172.16.0.4","172.16.208.128","TCP","67","52022  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1427885698 TSecr=164700038"
"250","64.616041037","172.16.208.128","172.16.0.4","TCP","66","12345  >  52022 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164700039 TSecr=1427885698"
"251","64.616165639","172.16.0.4","172.16.208.128","TCP","66","52022  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1427885698 TSecr=164700038"
"252","64.616564749","172.16.208.128","172.16.0.4","TCP","66","12345  >  52022 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164700040 TSecr=1427885698"
"253","64.617492370","172.16.0.4","172.16.208.128","TCP","66","52022  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1427885699 TSecr=164700040"
"254","64.710711104","172.16.0.4","172.16.208.128","TCP","74","52024  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1427885792 TSecr=0 WS=128"
"255","64.710803106","172.16.208.128","172.16.0.4","TCP","74","12345  >  52024 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164700134 TSecr=1427885792 WS=128"
"256","64.711361419","172.16.0.4","172.16.208.128","TCP","66","52024  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1427885793 TSecr=164700134"
"257","64.711378420","172.16.0.4","172.16.208.128","TCP","67","52024  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1427885793 TSecr=164700134"
"258","64.711562324","172.16.208.128","172.16.0.4","TCP","66","12345  >  52024 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164700135 TSecr=1427885793"
"259","64.711793829","172.16.0.4","172.16.208.128","TCP","66","52024  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1427885793 TSecr=164700134"
"260","64.712186738","172.16.208.128","172.16.0.4","TCP","66","12345  >  52024 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164700135 TSecr=1427885793"
"261","64.712878054","172.16.0.4","172.16.208.128","TCP","66","52024  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1427885795 TSecr=164700135"
"262","64.864267820","172.16.0.4","172.16.208.128","TCP","74","52026  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1427885946 TSecr=0 WS=128"
"263","64.864384223","172.16.208.128","172.16.0.4","TCP","74","12345  >  52026 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164700287 TSecr=1427885946 WS=128"
"264","64.865359845","172.16.0.4","172.16.208.128","TCP","66","52026  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1427885947 TSecr=164700287"
"265","64.865382545","172.16.0.4","172.16.208.128","TCP","67","52026  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1427885947 TSecr=164700287"
"266","64.865620951","172.16.208.128","172.16.0.4","TCP","66","12345  >  52026 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164700289 TSecr=1427885947"
"267","64.866073361","172.16.0.4","172.16.208.128","TCP","66","52026  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1427885947 TSecr=164700287"
"268","64.866251765","172.16.208.128","172.16.0.4","TCP","66","12345  >  52026 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164700289 TSecr=1427885947"
"269","64.867059984","172.16.0.4","172.16.208.128","TCP","66","52026  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1427885949 TSecr=164700289"
"270","64.923366573","172.16.0.4","172.16.208.128","TCP","74","52028  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1427886005 TSecr=0 WS=128"
"271","64.923511677","172.16.208.128","172.16.0.4","TCP","74","12345  >  52028 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164700346 TSecr=1427886005 WS=128"
"272","64.924347696","172.16.0.4","172.16.208.128","TCP","66","52028  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1427886006 TSecr=164700346"
"273","64.924965310","172.16.0.4","172.16.208.128","TCP","67","52028  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1427886007 TSecr=164700346"
"274","64.924982010","172.16.0.4","172.16.208.128","TCP","66","52028  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1427886007 TSecr=164700346"
"275","64.925040011","172.16.208.128","172.16.0.4","TCP","66","12345  >  52028 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164700348 TSecr=1427886007"
"276","64.925841630","172.16.208.128","172.16.0.4","TCP","66","12345  >  52028 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164700349 TSecr=1427886007"
"277","64.926423443","172.16.0.4","172.16.208.128","TCP","66","52028  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1427886008 TSecr=164700349"
"278","65.243841008","172.16.0.4","172.16.208.128","TCP","74","52030  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1427886326 TSecr=0 WS=128"
"279","65.243917510","172.16.208.128","172.16.0.4","TCP","74","12345  >  52030 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164700667 TSecr=1427886326 WS=128"
"280","65.244467523","172.16.0.4","172.16.208.128","TCP","66","52030  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1427886326 TSecr=164700667"
"281","65.244957733","172.16.0.4","172.16.208.128","TCP","67","52030  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1427886327 TSecr=164700667"
"282","65.244974934","172.16.208.128","172.16.0.4","TCP","66","12345  >  52030 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164700668 TSecr=1427886327"
"283","65.245104837","172.16.0.4","172.16.208.128","TCP","66","52030  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1427886327 TSecr=164700667"
"284","65.245333542","172.16.208.128","172.16.0.4","TCP","66","12345  >  52030 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164700668 TSecr=1427886327"
"285","65.245747252","172.16.0.4","172.16.208.128","TCP","66","52030  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1427886328 TSecr=164700668"
"286","65.603524837","172.16.0.4","172.16.208.128","TCP","74","52032  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1427886685 TSecr=0 WS=128"
"287","65.603599839","172.16.208.128","172.16.0.4","TCP","74","12345  >  52032 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164701027 TSecr=1427886685 WS=128"
"288","65.604281155","172.16.0.4","172.16.208.128","TCP","66","52032  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1427886686 TSecr=164701027"
"289","65.604641763","172.16.0.4","172.16.208.128","TCP","67","52032  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1427886686 TSecr=164701027"
"290","65.604653563","172.16.0.4","172.16.208.128","TCP","66","52032  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1427886687 TSecr=164701027"
"291","65.604689264","172.16.208.128","172.16.0.4","TCP","66","12345  >  52032 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164701028 TSecr=1427886686"
"292","65.605162975","172.16.208.128","172.16.0.4","TCP","66","12345  >  52032 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164701028 TSecr=1427886687"
"293","65.605554984","172.16.0.4","172.16.208.128","TCP","66","52032  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1427886687 TSecr=164701028"
"294","65.698170803","172.16.0.4","172.16.208.128","TCP","74","52034  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1427886780 TSecr=0 WS=128"
"295","65.698300206","172.16.208.128","172.16.0.4","TCP","74","12345  >  52034 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164701121 TSecr=1427886780 WS=128"
"296","65.699375431","172.16.0.4","172.16.208.128","TCP","66","52034  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1427886781 TSecr=164701121"
"297","65.699392431","172.16.0.4","172.16.208.128","TCP","67","52034  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1427886781 TSecr=164701121"
"298","65.699408832","172.16.0.4","172.16.208.128","TCP","66","52034  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1427886781 TSecr=164701121"
"299","65.699588435","172.16.208.128","172.16.0.4","TCP","66","12345  >  52034 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164701123 TSecr=1427886781"
"300","65.700137348","172.16.208.128","172.16.0.4","TCP","66","12345  >  52034 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164701123 TSecr=1427886781"
"301","65.700881065","172.16.0.4","172.16.208.128","TCP","66","52034  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1427886783 TSecr=164701123"
"302","65.719384889","172.16.0.4","172.16.208.128","TCP","74","52036  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1427886801 TSecr=0 WS=128"
"303","65.719512392","172.16.208.128","172.16.0.4","TCP","74","12345  >  52036 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164701142 TSecr=1427886801 WS=128"
"304","65.720255309","172.16.0.4","172.16.208.128","TCP","66","52036  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1427886802 TSecr=164701142"
"305","65.720272309","172.16.0.4","172.16.208.128","TCP","67","52036  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1427886802 TSecr=164701142"
"306","65.720465414","172.16.208.128","172.16.0.4","TCP","66","12345  >  52036 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164701143 TSecr=1427886802"
"307","65.720753120","172.16.0.4","172.16.208.128","TCP","66","52036  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1427886802 TSecr=164701142"
"308","65.720882223","172.16.208.128","172.16.0.4","TCP","66","12345  >  52036 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164701144 TSecr=1427886802"
"309","65.721553938","172.16.0.4","172.16.208.128","TCP","66","52036  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1427886803 TSecr=164701144"
"310","65.731206559","172.16.0.4","172.16.208.128","TCP","74","52038  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1427886813 TSecr=0 WS=128"
"311","65.731348762","172.16.208.128","172.16.0.4","TCP","74","12345  >  52038 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164701154 TSecr=1427886813 WS=128"
"312","65.732271383","172.16.0.4","172.16.208.128","TCP","66","52038  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1427886814 TSecr=164701154"
"313","65.732730494","172.16.0.4","172.16.208.128","TCP","67","52038  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1427886814 TSecr=164701154"
"314","65.732747194","172.16.0.4","172.16.208.128","TCP","66","52038  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1427886814 TSecr=164701154"
