Source,Destination,Protocol,Length,Info,label,cluster
8073,6622,14,146,76407,1,1
8071,6623,15,66,19591,1,0
8071,6623,14,130,77228,1,1
8073,6622,14,146,76407,1,1
8071,6623,15,66,19592,1,0
8071,6623,14,178,77228,1,1
8071,6623,14,210,77228,1,1
8071,6623,14,242,77228,1,1
8073,6622,15,66,46518,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19593,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19594,1,0
8073,6622,15,74,38755,1,0
8071,6623,15,74,15807,1,0
8073,6622,15,66,38751,1,0
8071,6623,4,86,76718,1,1
8073,6622,15,66,38752,1,0
8073,6622,4,80,76689,1,1
8071,6623,15,66,15802,1,0
8071,6623,4,100,77221,1,1
8073,6622,4,79,76640,1,1
8071,6623,15,66,15804,1,0
8071,6623,4,89,77219,1,1
8073,6622,4,85,76638,1,1
8071,6623,15,66,15805,1,0
8071,6623,4,103,77220,1,1
8073,6622,4,74,76687,1,1
8071,6623,15,66,15799,1,0
8071,6623,4,96,76716,1,1
8073,6622,4,72,76641,1,1
8071,6623,15,66,15800,1,0
8071,6623,4,115,76739,1,1
8073,6622,15,74,37703,1,0
8071,6623,15,74,24783,1,0
8073,6622,15,66,37700,1,0
8073,6622,4,72,76639,1,1
8071,6623,15,66,15801,1,0
8071,6623,4,105,76690,1,1
8071,6623,5,314,76592,1,1
8071,6623,15,66,24782,1,0
8073,6622,15,66,37701,1,0
8073,6622,15,66,37702,1,0
8071,6623,15,66,24781,1,0
8071,6623,4,90,76720,1,1
8071,6623,15,90,81911,1,1
8073,6622,15,78,38753,1,0
8073,6622,4,72,76642,1,1
8071,6623,4,80,76719,1,1
8071,6623,15,66,15806,1,0
8073,6622,15,66,38754,1,0
8073,6622,15,74,38768,1,0
8071,6623,15,66,15803,1,0
8071,6623,15,74,15827,1,0
8073,6622,15,66,38763,1,0
8071,6623,4,86,76718,1,1
8073,6622,15,66,38764,1,0
8073,6622,4,80,76689,1,1
8071,6623,15,66,15821,1,0
8071,6623,4,100,77221,1,1
8073,6622,4,79,76640,1,1
8071,6623,15,66,15824,1,0
8071,6623,4,89,77219,1,1
8073,6622,4,85,76638,1,1
8071,6623,15,66,15825,1,0
8071,6623,4,103,77220,1,1
8073,6622,4,74,76688,1,1
8071,6623,15,66,15818,1,0
8071,6623,4,97,76717,1,1
8073,6622,4,72,76641,1,1
8071,6623,15,66,15819,1,0
8071,6623,4,114,77024,1,1
8073,6622,15,74,38581,1,0
8071,6623,15,74,47731,1,0
8073,6622,15,66,38578,1,0
8073,6622,4,82,76683,1,1
8071,6623,15,66,15820,1,0
8071,6623,4,88,76691,1,1
8073,6622,5,1566,76581,1,1
8073,6622,15,66,38580,1,0
8071,6623,15,66,47728,1,0
8071,6623,15,66,47729,1,0
8071,6623,15,66,47730,1,0
8073,6622,15,66,38579,1,0
8071,6623,4,90,76721,1,1
8073,6622,15,66,38765,1,0
8073,6622,4,72,76642,1,1
8071,6623,15,66,15822,1,0
8071,6623,4,80,76719,1,1
8073,6622,15,66,38767,1,0
8071,6623,15,66,15826,1,0
8073,6622,15,66,38766,1,0
8071,6623,15,66,15823,1,0
24093,18759,7,90,76632,1,1
10155,11118,8,60,76631,1,1
10155,11118,8,60,76631,1,1
24093,18759,7,90,76632,1,1
24093,18759,7,90,76632,1,1
10155,11118,8,60,76630,1,1
10155,11118,8,60,76631,1,1
24093,18759,7,90,76632,1,1
24093,18759,7,90,76632,1,1
10155,11118,8,60,76630,1,1
10155,11119,10,78,77236,1,1
24093,18763,10,98,77236,1,1
24093,18763,10,136,77435,1,1
10155,11119,10,116,77435,1,1
24092,18759,7,90,76632,1,1
8070,11118,8,60,76631,1,1
8070,11118,8,60,76631,1,1
24092,18759,7,90,76632,1,1
24092,18759,7,90,76632,1,1
8070,11118,8,60,76630,1,1
24092,18759,7,90,76632,1,1
8070,11118,8,60,76631,1,1
24092,18759,7,90,76632,1,1
8070,11118,8,60,76630,1,1
8070,11119,10,78,77236,1,1
24092,18763,10,98,77236,1,1
24092,18763,10,136,77434,1,1
8070,11119,10,116,77434,1,1
10155,11118,8,60,76630,1,1
24093,18759,7,90,76632,1,1
8070,11118,8,60,76630,1,1
24092,18759,7,90,76632,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,171,76629,1,1
8070,11119,10,75,77234,1,1
24092,18763,10,95,77234,1,1
8071,11119,10,85,77432,1,1
8070,11119,10,85,77433,1,1
10157,8380,3,81,77357,1,1
10157,8380,3,81,77244,1,1
10155,11119,10,75,77234,1,1
24093,18763,10,95,77234,1,1
10157,11119,10,85,77433,1,1
24086,18749,0,60,77620,1,1
24082,18756,0,60,11329,1,0
10159,8378,3,97,77541,1,1
10159,8378,3,156,77436,1,1
24082,18756,0,60,77626,1,1
8070,11194,13,166,76629,1,1
24086,18752,0,60,11331,1,0
8070,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8073,6622,15,74,31077,1,0
8071,6623,15,74,14171,1,0
8073,6622,15,66,31072,1,0
8071,6623,4,86,76718,1,1
8073,6622,15,66,31073,1,0
8073,6622,4,80,76689,1,1
8071,6623,15,66,14165,1,0
8071,6623,4,100,77221,1,1
8073,6622,4,79,76640,1,1
8071,6623,15,66,14168,1,0
8071,6623,4,89,77219,1,1
8073,6622,4,85,76638,1,1
8071,6623,15,66,14169,1,0
8071,6623,4,103,77220,1,1
8073,6622,4,74,76687,1,1
8071,6623,15,66,14162,1,0
8071,6623,4,96,76716,1,1
8073,6622,4,72,76641,1,1
8071,6623,15,66,14163,1,0
8071,6623,4,114,77115,1,1
8073,6622,15,74,45770,1,0
8071,6623,15,74,6724,1,0
8073,6622,15,66,45767,1,0
8073,6622,4,72,76639,1,1
8071,6623,15,66,14164,1,0
8071,6623,4,105,76690,1,1
8071,6623,5,314,76592,1,1
8071,6623,15,66,6723,1,0
8073,6622,15,66,45768,1,0
8073,6622,15,66,45769,1,0
8071,6623,15,66,6722,1,0
8071,6623,4,90,76720,1,1
8073,6622,15,66,31074,1,0
8073,6622,4,72,76642,1,1
8071,6623,15,66,14166,1,0
8071,6623,4,80,76719,1,1
8073,6622,15,66,31076,1,0
8071,6623,15,66,14170,1,0
8073,6622,15,66,31075,1,0
8073,6622,15,74,31087,1,0
8071,6623,15,66,14167,1,0
8071,6623,15,74,14179,1,0
8073,6622,15,66,31083,1,0
8071,6623,4,86,76718,1,1
8073,6622,15,66,31084,1,0
8073,6622,4,80,76689,1,1
8071,6623,15,66,14175,1,0
8071,6623,4,100,77221,1,1
8073,6622,4,79,76640,1,1
8071,6623,15,66,14176,1,0
8071,6623,4,89,77219,1,1
8073,6622,4,85,76638,1,1
8071,6623,15,66,14177,1,0
8071,6623,4,103,77220,1,1
8073,6622,4,74,76688,1,1
8071,6623,15,66,14172,1,0
8071,6623,4,97,76717,1,1
8073,6622,4,72,76641,1,1
8071,6623,15,66,14173,1,0
8071,6623,4,114,76828,1,1
8073,6622,15,74,46707,1,0
8071,6623,15,74,28434,1,0
8073,6622,15,66,46705,1,0
8073,6622,4,81,76686,1,1
8071,6623,15,66,14174,1,0
8071,6623,4,94,77222,1,1
8073,6622,15,66,46706,1,0
8071,6623,15,66,28432,1,0
8073,6622,15,66,31086,1,0
8071,6623,15,66,14178,1,0
8073,6622,15,66,31085,1,0
8071,6623,15,66,28433,1,0
8073,6622,14,146,76407,1,1
8071,6623,15,66,19595,1,0
8071,6623,14,130,77228,1,1
8073,6622,14,178,76407,1,1
8071,6623,15,66,19596,1,0
8071,6623,14,178,77228,1,1
8071,6623,14,130,77228,1,1
8071,6623,14,162,77228,1,1
8071,6623,14,162,77228,1,1
8071,6623,14,130,77228,1,1
8071,6623,14,114,77228,1,1
8073,6622,15,66,46519,1,0
8071,6623,14,194,77228,1,1
8073,6622,14,114,76407,1,1
8071,6623,15,66,19597,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19598,1,0
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
8073,6622,14,146,76407,1,1
8071,6623,15,66,19599,1,0
8071,6623,14,130,77228,1,1
8073,6622,14,178,76407,1,1
8071,6623,14,178,77228,1,1
8071,6623,14,130,77228,1,1
8071,6623,14,162,77228,1,1
8071,6623,14,162,77228,1,1
8073,6622,15,66,46520,1,0
8071,6623,14,130,77228,1,1
8071,6623,14,114,77228,1,1
8073,6622,15,66,46521,1,0
8071,6623,14,194,77228,1,1
8073,6622,14,114,76407,1,1
8071,6623,15,66,19600,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19601,1,0
10157,8380,3,81,77407,1,1
10157,8380,3,81,77325,1,1
10159,8378,3,81,77514,1,1
10155,11119,10,75,77234,1,1
10157,11119,10,85,77433,1,1
24093,18763,10,95,77234,1,1
10159,8378,3,97,77589,1,1
8070,11119,10,75,77234,1,1
24092,18763,10,95,77234,1,1
8071,11119,10,85,77432,1,1
8070,11119,10,85,77433,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10157,8380,3,85,77399,1,1
10159,8378,3,234,77581,1,1
10157,8380,3,84,77273,1,1
10157,8380,3,84,77354,1,1
10159,8378,3,172,77463,1,1
10159,8378,3,184,77538,1,1
10157,4812,15,74,39620,1,0
5911,8378,15,60,64924,1,1
10157,4812,15,60,39594,1,0
10157,4812,6,200,76615,1,1
5911,8378,15,60,64917,1,1
5911,8378,15,731,64921,1,1
10157,4812,15,60,39613,1,0
5911,8378,15,23286,64923,1,1
10157,4812,15,60,39603,1,0
10157,4812,15,60,39608,1,0
10157,4812,15,60,39611,1,0
10157,4812,15,60,39612,1,0
10157,4812,15,60,39614,1,0
10157,4812,15,60,39615,1,0
10157,4812,15,60,39595,1,0
10157,4812,15,60,39596,1,0
10157,4812,15,60,39597,1,0
10157,4812,15,60,39598,1,0
10157,4812,15,60,39599,1,0
10157,4812,15,60,39600,1,0
10157,4812,15,60,39601,1,0
10157,4812,15,60,39602,1,0
10157,4812,15,60,39604,1,0
10157,4812,15,60,39605,1,0
5911,8378,15,11670,64922,1,1
10157,4812,15,60,39606,1,0
10157,4812,15,60,39607,1,0
5911,8378,6,7210,76624,1,1
10157,4812,15,60,39609,1,0
10157,4812,15,60,39610,1,0
10157,4812,6,183,76616,1,1
5911,8378,15,60,64918,1,1
5911,8378,6,10459,76624,1,1
10157,4812,15,60,39616,1,0
10157,4812,15,60,39617,1,0
10157,4812,15,60,39619,1,0
5911,8378,15,60,64919,1,1
5911,8378,15,60,64920,1,1
10157,4812,15,60,39618,1,0
8073,6622,14,146,76407,1,1
8071,6623,15,66,19602,1,0
8071,6623,14,130,77228,1,1
8073,6622,14,130,76407,1,1
8071,6623,15,66,19603,1,0
8071,6623,14,178,77228,1,1
8071,6623,14,626,77228,1,1
8073,6622,15,66,46522,1,0
8071,6623,14,242,77228,1,1
8073,6622,14,114,76407,1,1
8071,6623,15,66,19604,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19605,1,0
10155,11194,13,166,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,171,76629,1,1
8073,6622,14,146,76407,1,1
8071,6623,15,66,19606,1,0
8071,6623,14,130,77228,1,1
8073,6622,14,146,76407,1,1
8071,6623,15,66,19607,1,0
8071,6623,14,178,77228,1,1
8071,6623,14,242,77228,1,1
8073,6622,15,66,46523,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19608,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19609,1,0
10155,11194,13,212,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,212,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,217,76629,1,1
8070,11194,13,217,76629,1,1
10155,11194,13,212,76629,1,1
8070,11194,13,212,76629,1,1
8070,11194,13,217,76629,1,1
10155,11194,13,217,76629,1,1
10155,11194,13,212,76629,1,1
10155,11194,13,217,76629,1,1
8070,11194,13,212,76629,1,1
8070,11194,13,217,76629,1,1
10155,11194,13,212,76629,1,1
10155,11194,13,217,76629,1,1
8070,11194,13,212,76629,1,1
8070,11194,13,217,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
8073,6622,14,146,76407,1,1
8071,6623,15,66,19610,1,0
8071,6623,14,130,77228,1,1
8073,6622,14,162,76407,1,1
8071,6623,15,66,19611,1,0
8071,6623,14,178,77228,1,1
8071,6623,14,130,77228,1,1
8071,6623,14,162,77228,1,1
8071,6623,14,162,77228,1,1
8071,6623,14,130,77228,1,1
8071,6623,14,114,77228,1,1
8071,6623,14,194,77228,1,1
8073,6622,15,66,46524,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19612,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19613,1,0
10156,8381,1,329,76477,1,1
10160,8377,1,342,76420,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
24084,18757,0,42,77622,1,1
24087,18754,0,60,11332,1,0
8073,6622,14,146,76407,1,1
8071,6623,15,66,19614,1,0
8071,6623,14,130,77228,1,1
8073,6622,14,146,76407,1,1
8071,6623,15,66,19615,1,0
8071,6623,14,178,77228,1,1
8071,6623,14,130,77228,1,1
8071,6623,14,242,77228,1,1
8073,6622,15,66,46525,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19616,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19617,1,0
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,171,76629,1,1
8073,6622,14,146,76407,1,1
8071,6623,15,66,19618,1,0
8071,6623,14,130,77228,1,1
8073,6622,14,146,76407,1,1
8071,6623,15,66,19619,1,0
8071,6623,14,178,77228,1,1
8071,6623,14,242,77228,1,1
8073,6622,15,66,46526,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19620,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19621,1,0
24083,18755,0,60,77614,1,1
24085,18753,0,42,9880,1,0
10155,11194,13,166,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,171,76629,1,1
8073,6622,14,146,76407,1,1
8071,6623,15,66,19622,1,0
8071,6623,14,130,77228,1,1
8073,6622,14,146,76407,1,1
8071,6623,14,178,77228,1,1
8071,6623,14,210,77228,1,1
8073,6622,15,66,46528,1,0
8071,6623,14,242,77228,1,1
8073,6622,14,114,76407,1,1
8071,6623,15,66,19623,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19624,1,0
8070,11194,13,166,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,171,76629,1,1
10157,8380,3,81,77307,1,1
10159,8378,3,81,77496,1,1
10157,8380,3,69,77396,1,1
10159,8378,3,144,77578,1,1
24082,18756,0,60,77626,1,1
24086,18752,0,60,11331,1,0
8073,6622,14,146,76407,1,1
8071,6623,15,66,19625,1,0
8071,6623,14,130,77228,1,1
8073,6622,14,178,76407,1,1
8071,6623,15,66,19629,1,0
8071,6623,14,178,77228,1,1
8071,6623,14,130,77228,1,1
8071,6623,14,162,77228,1,1
8071,6623,14,402,77228,1,1
8073,6622,15,66,46529,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19630,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19631,1,0
8070,11194,13,166,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,171,76629,1,1
8073,6625,1,329,76483,1,1
8075,6623,1,342,76426,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
24085,18758,0,42,77617,1,1
24088,18755,0,60,9882,1,0
8073,6622,14,146,76407,1,1
8071,6623,15,66,19632,1,0
8071,6623,14,130,77228,1,1
8073,6622,14,130,76407,1,1
8071,6623,15,66,19633,1,0
8071,6623,14,178,77228,1,1
8071,6623,14,242,77228,1,1
8073,6622,15,66,46530,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19634,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19635,1,0
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,212,76629,1,1
10155,11194,13,212,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
10155,11194,13,217,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
8070,11194,13,217,76629,1,1
8070,11194,13,212,76629,1,1
10155,11194,13,212,76629,1,1
10155,11194,13,217,76629,1,1
8070,11194,13,217,76629,1,1
10155,11194,13,212,76629,1,1
8070,11194,13,212,76629,1,1
10155,11194,13,217,76629,1,1
8070,11194,13,217,76629,1,1
10155,11194,13,212,76629,1,1
8070,11194,13,212,76629,1,1
10155,11194,13,217,76629,1,1
8070,11194,13,217,76629,1,1
8073,6622,14,146,76407,1,1
8071,6623,15,66,19636,1,0
8071,6623,14,130,77228,1,1
8073,6622,14,130,76407,1,1
8071,6623,14,178,77228,1,1
8071,6623,14,1026,77228,1,1
8073,6622,15,66,46531,1,0
8071,6623,14,162,77228,1,1
8073,6622,14,114,76407,1,1
8071,6623,15,66,19637,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19638,1,0
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
8073,6622,14,146,76407,1,1
8071,6623,15,66,19639,1,0
8071,6623,14,130,77228,1,1
8073,6622,14,162,76407,1,1
8071,6623,15,66,19640,1,0
8071,6623,14,178,77228,1,1
8071,6623,14,130,77228,1,1
8071,6623,14,162,77228,1,1
8073,6622,15,66,46532,1,0
8071,6623,14,162,77228,1,1
8071,6623,14,130,77228,1,1
8073,6622,15,66,46533,1,0
8071,6623,14,114,77228,1,1
8071,6623,14,194,77228,1,1
8073,6622,15,66,46534,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19641,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19642,1,0
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
8070,11119,10,85,77243,1,1
24092,18763,10,105,77243,1,1
10155,11119,10,85,77243,1,1
24093,18763,10,105,77243,1,1
8070,11119,10,85,77242,1,1
24092,18763,10,105,77242,1,1
10155,11119,10,85,77242,1,1
24093,18763,10,105,77242,1,1
8073,6622,14,146,76407,1,1
8071,6623,15,66,19643,1,0
8071,6623,14,130,77228,1,1
8073,6622,14,146,76407,1,1
8071,6623,15,66,19644,1,0
8071,6623,14,178,77228,1,1
8071,6623,14,242,77228,1,1
8073,6622,15,66,46535,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19645,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19646,1,0
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
8073,6622,14,146,76407,1,1
8071,6623,15,66,19647,1,0
8071,6623,14,130,77228,1,1
8073,6622,14,130,76407,1,1
8071,6623,14,178,77228,1,1
8071,6623,14,946,77228,1,1
8073,6622,15,66,46536,1,0
8071,6623,14,114,77228,1,1
8071,6623,14,194,77228,1,1
8073,6622,15,66,46537,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19648,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19649,1,0
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8073,6622,14,146,76407,1,1
8071,6623,15,66,19650,1,0
8071,6623,14,130,77228,1,1
8073,6622,14,162,76407,1,1
8071,6623,15,66,19651,1,0
8071,6623,14,178,77228,1,1
8071,6623,14,1602,77228,1,1
8071,6623,14,242,77228,1,1
8073,6622,15,66,46538,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19652,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19653,1,0
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
8071,6625,1,385,76503,1,1
8075,6622,1,342,76446,1,1
24083,18749,0,60,76394,1,1
24083,18749,0,60,76394,1,1
24083,18758,0,60,77616,1,1
24088,18753,0,60,9882,1,0
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
8073,6622,14,146,76407,1,1
8071,6623,15,66,19654,1,0
8071,6623,14,130,77228,1,1
8073,6622,14,194,76407,1,1
8071,6623,14,178,77228,1,1
8071,6623,14,130,77228,1,1
8071,6623,14,178,77228,1,1
8071,6623,14,146,77228,1,1
8071,6623,14,130,77228,1,1
8071,6623,14,130,77228,1,1
8071,6623,14,178,77228,1,1
8071,6623,14,146,77228,1,1
8071,6623,14,130,77228,1,1
8071,6623,14,130,77228,1,1
8073,6622,15,66,46539,1,0
8071,6623,14,1138,77228,1,1
8071,6623,14,146,77228,1,1
8071,6623,14,130,77228,1,1
8071,6623,14,242,77228,1,1
8073,6622,15,66,46540,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19659,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19660,1,0
24094,18762,7,62,77223,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8071,6623,15,74,25404,1,0
8073,6622,15,74,33370,1,0
8071,6623,15,66,25401,1,0
10156,8380,3,83,77397,1,1
24086,18749,0,60,77619,1,1
24084,18756,0,42,11328,1,0
10159,8377,3,83,77579,1,1
8073,6622,14,146,76407,1,1
8071,6623,15,66,19661,1,0
8071,6623,14,130,77228,1,1
8073,6622,14,146,76407,1,1
8071,6623,15,66,19662,1,0
8071,6623,14,178,77228,1,1
8071,6623,14,114,77228,1,1
8071,6623,14,194,77228,1,1
8073,6622,15,66,46541,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19663,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19664,1,0
24084,18756,0,42,77625,1,1
24086,18754,0,60,11331,1,0
10155,11194,13,212,76629,1,1
8070,11194,13,212,76629,1,1
10155,11194,13,217,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,217,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,212,76629,1,1
8070,11194,13,212,76629,1,1
10155,11194,13,217,76629,1,1
8070,11194,13,217,76629,1,1
10155,11194,13,212,76629,1,1
8070,11194,13,212,76629,1,1
10155,11194,13,217,76629,1,1
8070,11194,13,217,76629,1,1
10155,11194,13,212,76629,1,1
8070,11194,13,212,76629,1,1
10155,11194,13,217,76629,1,1
8070,11194,13,217,76629,1,1
8073,6622,14,146,76407,1,1
8071,6623,15,66,19665,1,0
8071,6623,14,130,77228,1,1
8073,6622,14,146,76407,1,1
8071,6623,15,66,19666,1,0
8071,6623,14,178,77228,1,1
8071,6623,14,242,77228,1,1
8073,6622,15,66,46543,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19667,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19668,1,0
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
8073,6622,14,146,76407,1,1
8071,6623,15,66,19669,1,0
8071,6623,14,130,77228,1,1
8073,6622,14,130,76407,1,1
8071,6623,15,66,19670,1,0
8071,6623,14,178,77228,1,1
8071,6623,14,946,77228,1,1
8073,6622,15,66,46544,1,0
8071,6623,14,242,77228,1,1
8073,6622,14,114,76407,1,1
8071,6623,15,66,19671,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19672,1,0
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8073,6622,14,146,76407,1,1
8071,6623,15,66,19673,1,0
8071,6623,14,130,77228,1,1
8073,6622,14,162,76407,1,1
8071,6623,15,66,19674,1,0
8071,6623,14,178,77228,1,1
8071,6623,14,1602,77228,1,1
8071,6623,14,242,77228,1,1
8073,6622,15,66,46545,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19679,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19680,1,0
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
8071,6623,15,66,25403,1,0
8073,6622,15,66,33369,1,0
8071,6623,15,66,25402,1,0
8073,6622,14,146,76407,1,1
8071,6623,15,66,19681,1,0
8071,6623,14,130,77228,1,1
8073,6622,14,130,76407,1,1
8071,6623,15,66,19682,1,0
8071,6623,14,178,77228,1,1
8071,6623,14,946,77228,1,1
8071,6623,14,114,77228,1,1
8071,6623,14,194,77228,1,1
8073,6622,15,66,46546,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19683,1,0
8073,6622,14,114,76407,1,1
8071,6623,15,66,19684,1,0
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
8070,11194,13,166,76629,1,1
8070,11194,13,171,76629,1,1
10155,11194,13,166,76629,1,1
10155,11194,13,171,76629,1,1
8073,6622,14,146,76407,1,1
8071,6623,15,66,19685,1,0
8071,6623,14,130,77228,1,1
8073,6622,14,130,76407,1,1
8071,6623,15,66,19686,1,0
8071,6623,14,178,77228,1,1
8071,6623,14,242,77228,1,1
8073,6622,15,66,46547,1,0
